budget,release_date,revenue,title,month,year,rating,season,genre,profitability,name,category,characters
12000000.0,2015-09-11,60273173.0,The Perfect Guy,9,2015,PG-13,Fall,Thriller,48273173.0,Sanaa Lathan,actress,"[""Leah""]"
12000000.0,2015-09-11,60273173.0,The Perfect Guy,9,2015,PG-13,Fall,Thriller,48273173.0,Michael Ealy,actor,"[""Carter""]"
35000000.0,2010-08-20,60251371.0,Secretariat,8,2010,PG,Summer,Drama,25251371.0,Margo Martindale,actress,"[""Miss Ham""]"
35000000.0,2010-08-20,60251371.0,Secretariat,8,2010,PG,Summer,Drama,25251371.0,Diane Lane,actress,"[""Penny Chenery""]"
35000000.0,2010-08-20,60251371.0,Secretariat,8,2010,PG,Summer,Drama,25251371.0,Nelsan Ellis,actor,"[""Eddie Sweat""]"
35000000.0,2010-08-20,60251371.0,Secretariat,8,2010,PG,Summer,Drama,25251371.0,John Malkovich,actor,"[""Lucien Laurin""]"
45000000.0,2010-02-12,60222298.0,The Ghost Writer,2,2010,PG-13,Winter,Thriller,15222298.0,Ewan McGregor,actor,"[""The Ghost""]"
45000000.0,2010-02-12,60222298.0,The Ghost Writer,2,2010,PG-13,Winter,Thriller,15222298.0,Pierce Brosnan,actor,"[""Adam Lang""]"
45000000.0,2010-02-12,60222298.0,The Ghost Writer,2,2010,PG-13,Winter,Thriller,15222298.0,Olivia Williams,actress,"[""Ruth Lang""]"
45000000.0,2010-02-12,60222298.0,The Ghost Writer,2,2010,PG-13,Winter,Thriller,15222298.0,Jon Bernthal,actor,"[""Rick Ricardelli""]"
2500000.0,2013-01-11,60141683.0,A Haunted House,1,2013,R,Winter,Comedy,57641683.0,Essence Atkins,actress,"[""Kisha""]"
2500000.0,2013-01-11,60141683.0,A Haunted House,1,2013,R,Winter,Comedy,57641683.0,Marlon Wayans,actor,"[""Malcolm""]"
2500000.0,2013-01-11,60141683.0,A Haunted House,1,2013,R,Winter,Comedy,57641683.0,David Koechner,actor,"[""Dan the Security Man""]"
2500000.0,2013-01-11,60141683.0,A Haunted House,1,2013,R,Winter,Comedy,57641683.0,Marlene Forte,actress,"[""Rosa""]"
20000000.0,2010-04-02,60072596.0,Why Did I Get Married Too?,4,2010,PG-13,Spring,Comedy,40072596.0,Janet Jackson,actress,"[""Patricia""]"
20000000.0,2010-04-02,60072596.0,Why Did I Get Married Too?,4,2010,PG-13,Spring,Comedy,40072596.0,Sharon Leal,actress,"[""Dianne""]"
20000000.0,2010-04-02,60072596.0,Why Did I Get Married Too?,4,2010,PG-13,Spring,Comedy,40072596.0,Jill Scott,actress,"[""Sheila""]"
20000000.0,2010-04-02,60072596.0,Why Did I Get Married Too?,4,2010,PG-13,Spring,Comedy,40072596.0,Tyler Perry,actor,"[""Terry""]"
60000000.0,2013-02-13,60052138.0,Beautiful Creatures,2,2013,PG-13,Winter,Fantasy,52138.0,Emma Thompson,actress,"[""Mrs. Lincoln"",""Sarafine""]"
60000000.0,2013-02-13,60052138.0,Beautiful Creatures,2,2013,PG-13,Winter,Fantasy,52138.0,Viola Davis,actress,"[""Amma""]"
60000000.0,2013-02-13,60052138.0,Beautiful Creatures,2,2013,PG-13,Winter,Fantasy,52138.0,Alden Ehrenreich,actor,"[""Ethan Wate""]"
60000000.0,2013-02-13,60052138.0,Beautiful Creatures,2,2013,PG-13,Winter,Fantasy,52138.0,Alice Englert,actress,"[""Lena Duchannes""]"
120000000.0,2018-10-26,59522646.0,The Nutcracker and the Four Realms,10,2018,PG,Fall,Fantasy,-60477354.0,Helen Mirren,actress,"[""Mother Ginger""]"
120000000.0,2018-10-26,59522646.0,The Nutcracker and the Four Realms,10,2018,PG,Fall,Fantasy,-60477354.0,Keira Knightley,actress,"[""Sugar Plum""]"
120000000.0,2018-10-26,59522646.0,The Nutcracker and the Four Realms,10,2018,PG,Fall,Fantasy,-60477354.0,Morgan Freeman,actor,"[""Drosselmeyer""]"
120000000.0,2018-10-26,59522646.0,The Nutcracker and the Four Realms,10,2018,PG,Fall,Fantasy,-60477354.0,Mackenzie Foy,actress,"[""Clara""]"
75000000.0,2012-06-13,59418613.0,Rock of Ages,6,2012,PG-13,Summer,Comedy,-15581387.0,Alec Baldwin,actor,"[""Dennis Dupree""]"
75000000.0,2012-06-13,59418613.0,Rock of Ages,6,2012,PG-13,Summer,Comedy,-15581387.0,Tom Cruise,actor,"[""Stacee Jaxx""]"
75000000.0,2012-06-13,59418613.0,Rock of Ages,6,2012,PG-13,Summer,Comedy,-15581387.0,Julianne Hough,actress,"[""Sherrie Christian""]"
75000000.0,2012-06-13,59418613.0,Rock of Ages,6,2012,PG-13,Summer,Comedy,-15581387.0,Diego Boneta,actor,"[""Drew Boley""]"
15000000.0,2011-03-02,59389433.0,One Day,3,2011,PG-13,Spring,Drama,44389433.0,Anne Hathaway,actress,"[""Emma""]"
15000000.0,2011-03-02,59389433.0,One Day,3,2011,PG-13,Spring,Drama,44389433.0,Jim Sturgess,actor,"[""Dexter""]"
15000000.0,2011-03-02,59389433.0,One Day,3,2011,PG-13,Spring,Drama,44389433.0,Patricia Clarkson,actress,"[""Alison""]"
15000000.0,2011-03-02,59389433.0,One Day,3,2011,PG-13,Spring,Drama,44389433.0,Tom Mison,actor,"[""Callum""]"
30000000.0,2017-01-01,59284015.0,Molly's Game,1,2017,R,Winter,Crime,29284015.0,Michael Cera,actor,"[""Player X""]"
30000000.0,2017-01-01,59284015.0,Molly's Game,1,2017,R,Winter,Crime,29284015.0,Kevin Costner,actor,"[""Larry Bloom""]"
30000000.0,2017-01-01,59284015.0,Molly's Game,1,2017,R,Winter,Crime,29284015.0,Idris Elba,actor,"[""Charlie Jaffey""]"
30000000.0,2017-01-01,59284015.0,Molly's Game,1,2017,R,Winter,Crime,29284015.0,Jessica Chastain,actress,"[""Molly Bloom""]"
5000000.0,2015-07-30,58978653.0,The Gift,7,2015,R,Summer,Thriller,53978653.0,Rebecca Hall,actress,"[""Robyn""]"
5000000.0,2015-07-30,58978653.0,The Gift,7,2015,R,Summer,Thriller,53978653.0,Jason Bateman,actor,"[""Simon""]"
5000000.0,2015-07-30,58978653.0,The Gift,7,2015,R,Summer,Thriller,53978653.0,Joel Edgerton,actor,"[""Gordo""]"
5000000.0,2015-07-30,58978653.0,The Gift,7,2015,R,Summer,Thriller,53978653.0,Allison Tolman,actress,"[""Lucy""]"
40000000.0,2010-11-10,58785180.0,Morning Glory,11,2010,PG-13,Holiday,Comedy,18785180.0,Noah Bean,actor,"[""First Date""]"
40000000.0,2010-11-10,58785180.0,Morning Glory,11,2010,PG-13,Holiday,Comedy,18785180.0,Rachel McAdams,actress,"[""Becky""]"
40000000.0,2010-11-10,58785180.0,Morning Glory,11,2010,PG-13,Holiday,Comedy,18785180.0,Diane Keaton,actress,"[""Colleen Peck""]"
40000000.0,2010-11-10,58785180.0,Morning Glory,11,2010,PG-13,Holiday,Comedy,18785180.0,Harrison Ford,actor,"[""Mike Pomeroy""]"
70000000.0,2012-06-14,58058367.0,That's My Boy,6,2012,R,Summer,Comedy,-11941633.0,Adam Sandler,actor,"[""Donny""]"
70000000.0,2012-06-14,58058367.0,That's My Boy,6,2012,R,Summer,Comedy,-11941633.0,Leighton Meester,actress,"[""Jamie""]"
70000000.0,2012-06-14,58058367.0,That's My Boy,6,2012,R,Summer,Comedy,-11941633.0,Susan Sarandon,actress,"[""Mary McGarricle (Present Day)""]"
70000000.0,2012-06-14,58058367.0,That's My Boy,6,2012,R,Summer,Comedy,-11941633.0,Andy Samberg,actor,"[""Todd""]"
6000000.0,2019-08-21,57615777.0,Ready or Not,8,2019,R,Summer,Horror,51615777.0,Andie MacDowell,actress,"[""Becky Le Domas""]"
6000000.0,2019-08-21,57615777.0,Ready or Not,8,2019,R,Summer,Horror,51615777.0,Adam Brody,actor,"[""Daniel Le Domas""]"
6000000.0,2019-08-21,57615777.0,Ready or Not,8,2019,R,Summer,Horror,51615777.0,Mark O'Brien,actor,"[""Alex Le Domas""]"
6000000.0,2019-08-21,57615777.0,Ready or Not,8,2019,R,Summer,Horror,51615777.0,Samara Weaving,actress,"[""Grace""]"
30000000.0,2018-02-02,57076286.0,The 15:17 to Paris,2,2018,PG-13,Winter,Drama,27076286.0,Ray Corasani,actor,"[""Ayoub""]"
30000000.0,2018-02-02,57076286.0,The 15:17 to Paris,2,2018,PG-13,Winter,Drama,27076286.0,Spencer Stone,actor,"[""Spencer""]"
30000000.0,2018-02-02,57076286.0,The 15:17 to Paris,2,2018,PG-13,Winter,Drama,27076286.0,Anthony Sadler,actor,"[""Anthony""]"
30000000.0,2018-02-02,57076286.0,The 15:17 to Paris,2,2018,PG-13,Winter,Drama,27076286.0,Alek Skarlatos,actor,"[""Alek""]"
50000000.0,2017-12-21,56996304.0,All the Money in the World,12,2017,R,Holiday,Thriller,6996304.0,Mark Wahlberg,actor,"[""Fletcher Chace""]"
50000000.0,2017-12-21,56996304.0,All the Money in the World,12,2017,R,Holiday,Thriller,6996304.0,Michelle Williams,actress,"[""Gail Harris""]"
50000000.0,2017-12-21,56996304.0,All the Money in the World,12,2017,R,Holiday,Thriller,6996304.0,Romain Duris,actor,"[""Cinquanta""]"
50000000.0,2017-12-21,56996304.0,All the Money in the World,12,2017,R,Holiday,Thriller,6996304.0,Christopher Plummer,actor,"[""J. Paul Getty""]"
5000000.0,2017-03-30,56303596.0,The Big Sick,3,2017,R,Spring,Comedy,51303596.0,Holly Hunter,actress,"[""Beth""]"
5000000.0,2017-03-30,56303596.0,The Big Sick,3,2017,R,Spring,Comedy,51303596.0,Ray Romano,actor,"[""Terry""]"
5000000.0,2017-03-30,56303596.0,The Big Sick,3,2017,R,Spring,Comedy,51303596.0,Zoe Kazan,actress,"[""Emily""]"
5000000.0,2017-03-30,56303596.0,The Big Sick,3,2017,R,Spring,Comedy,51303596.0,Kumail Nanjiani,actor,"[""Kumail""]"
16000000.0,2010-03-12,56032889.0,Remember Me,3,2010,PG-13,Spring,Drama,40032889.0,Emilie de Ravin,actress,"[""Ally Craig""]"
16000000.0,2010-03-12,56032889.0,Remember Me,3,2010,PG-13,Spring,Drama,40032889.0,Moisés Acevedo,actor,"[""Mugger""]"
16000000.0,2010-03-12,56032889.0,Remember Me,3,2010,PG-13,Spring,Drama,40032889.0,Robert Pattinson,actor,"[""Tyler Hawkins""]"
16000000.0,2010-03-12,56032889.0,Remember Me,3,2010,PG-13,Spring,Drama,40032889.0,Caitlyn Rund,actress,"[""Alyssa Craig (11 yrs)""]"
25000000.0,2012-08-15,56012642.0,The Odd Life of Timothy Green,8,2012,PG,Summer,Fantasy,31012642.0,Joel Edgerton,actor,"[""Jim Green""]"
25000000.0,2012-08-15,56012642.0,The Odd Life of Timothy Green,8,2012,PG,Summer,Fantasy,31012642.0,Jennifer Garner,actress,"[""Cindy Green""]"
25000000.0,2012-08-15,56012642.0,The Odd Life of Timothy Green,8,2012,PG,Summer,Fantasy,31012642.0,CJ Adams,actor,"[""Timothy Green""]"
25000000.0,2012-08-15,56012642.0,The Odd Life of Timothy Green,8,2012,PG,Summer,Fantasy,31012642.0,Odeya Rush,actress,"[""Joni Jerome""]"
50000000.0,2016-02-06,55969000.0,Zoolander 2,2,2016,PG-13,Winter,Comedy,5969000.0,Ben Stiller,actor,"[""Derek""]"
50000000.0,2016-02-06,55969000.0,Zoolander 2,2,2016,PG-13,Winter,Comedy,5969000.0,Owen Wilson,actor,"[""Hansel""]"
50000000.0,2016-02-06,55969000.0,Zoolander 2,2,2016,PG-13,Winter,Comedy,5969000.0,Will Ferrell,actor,"[""Jacobim Mugatu""]"
50000000.0,2016-02-06,55969000.0,Zoolander 2,2,2016,PG-13,Winter,Comedy,5969000.0,Penélope Cruz,actress,"[""Valentina Valencia""]"
30000000.0,2010-02-26,55583804.0,Cop Out,2,2010,R,Winter,Action,25583804.0,Bruce Willis,actor,"[""Jimmy""]"
30000000.0,2010-02-26,55583804.0,Cop Out,2,2010,R,Winter,Action,25583804.0,Tracy Morgan,actor,"[""Paul""]"
30000000.0,2010-02-26,55583804.0,Cop Out,2,2010,R,Winter,Action,25583804.0,Juan Carlos Hernández,actor,"[""Raul""]"
30000000.0,2010-02-26,55583804.0,Cop Out,2,2010,R,Winter,Action,25583804.0,Cory Fernandez,actor,"[""Juan""]"
40000000.0,2011-12-24,55247881.0,Extremely Loud & Incredibly Close,12,2011,PG-13,Holiday,Drama,15247881.0,Tom Hanks,actor,"[""Thomas Schell""]"
40000000.0,2011-12-24,55247881.0,Extremely Loud & Incredibly Close,12,2011,PG-13,Holiday,Drama,15247881.0,Max von Sydow,actor,"[""The Renter""]"
40000000.0,2011-12-24,55247881.0,Extremely Loud & Incredibly Close,12,2011,PG-13,Holiday,Drama,15247881.0,Sandra Bullock,actress,"[""Linda Schell""]"
40000000.0,2011-12-24,55247881.0,Extremely Loud & Incredibly Close,12,2011,PG-13,Holiday,Drama,15247881.0,Thomas Horn,actor,"[""Oskar Schell""]"
5000000.0,2013-11-17,55198285.0,Dallas Buyers Club,11,2013,R,Holiday,Drama,50198285.0,Steve Zahn,actor,"[""Tucker""]"
5000000.0,2013-11-17,55198285.0,Dallas Buyers Club,11,2013,R,Holiday,Drama,50198285.0,Jared Leto,actor,"[""Rayon""]"
5000000.0,2013-11-17,55198285.0,Dallas Buyers Club,11,2013,R,Holiday,Drama,50198285.0,Jennifer Garner,actress,"[""Eve""]"
5000000.0,2013-11-17,55198285.0,Dallas Buyers Club,11,2013,R,Holiday,Drama,50198285.0,Matthew McConaughey,actor,"[""Ron Woodroof""]"
20000000.0,2016-04-15,55030051.0,Barbershop: The Next Cut,4,2016,PG-13,Spring,Comedy,35030051.0,Anthony Anderson,actor,"[""J.D.""]"
20000000.0,2016-04-15,55030051.0,Barbershop: The Next Cut,4,2016,PG-13,Spring,Comedy,35030051.0,Eve,actress,"[""Terri""]"
20000000.0,2016-04-15,55030051.0,Barbershop: The Next Cut,4,2016,PG-13,Spring,Comedy,35030051.0,Ice Cube,actor,"[""Calvin""]"
20000000.0,2016-04-15,55030051.0,Barbershop: The Next Cut,4,2016,PG-13,Spring,Comedy,35030051.0,Regina Hall,actress,"[""Angie""]"
68000000.0,2017-12-22,55003890.0,Downsizing,12,2017,R,Holiday,Comedy,-12996110.0,Christoph Waltz,actor,"[""Dusan Mirkovic""]"
68000000.0,2017-12-22,55003890.0,Downsizing,12,2017,R,Holiday,Comedy,-12996110.0,Matt Damon,actor,"[""Paul Safranek""]"
68000000.0,2017-12-22,55003890.0,Downsizing,12,2017,R,Holiday,Comedy,-12996110.0,Kristen Wiig,actress,"[""Audrey Safranek""]"
68000000.0,2017-12-22,55003890.0,Downsizing,12,2017,R,Holiday,Comedy,-12996110.0,Hong Chau,actress,"[""Ngoc Lan Tran""]"
20000000.0,2010-02-26,54956140.0,The Crazies,2,2010,R,Winter,Mystery,34956140.0,Radha Mitchell,actress,"[""Judy""]"
20000000.0,2010-02-26,54956140.0,The Crazies,2,2010,R,Winter,Mystery,34956140.0,Timothy Olyphant,actor,"[""David""]"
20000000.0,2010-02-26,54956140.0,The Crazies,2,2010,R,Winter,Mystery,34956140.0,Danielle Panabaker,actress,"[""Becca""]"
20000000.0,2010-02-26,54956140.0,The Crazies,2,2010,R,Winter,Mystery,34956140.0,Joe Anderson,actor,"[""Russell""]"
13000000.0,2014-10-09,54837234.0,St. Vincent,10,2014,PG-13,Fall,Comedy,41837234.0,Naomi Watts,actress,"[""Daka""]"
13000000.0,2014-10-09,54837234.0,St. Vincent,10,2014,PG-13,Fall,Comedy,41837234.0,Melissa McCarthy,actress,"[""Maggie""]"
13000000.0,2014-10-09,54837234.0,St. Vincent,10,2014,PG-13,Fall,Comedy,41837234.0,Bill Murray,actor,"[""Vincent""]"
13000000.0,2014-10-09,54837234.0,St. Vincent,10,2014,PG-13,Fall,Comedy,41837234.0,Jaeden Martell,actor,"[""Oliver""]"
30000000.0,2012-04-13,54819301.0,The Three Stooges,4,2012,PG,Spring,Comedy,24819301.0,Sean Hayes,actor,"[""Larry""]"
30000000.0,2012-04-13,54819301.0,The Three Stooges,4,2012,PG,Spring,Comedy,24819301.0,Will Sasso,actor,"[""Curly""]"
30000000.0,2012-04-13,54819301.0,The Three Stooges,4,2012,PG,Spring,Comedy,24819301.0,Chris Diamantopoulos,actor,"[""Moe""]"
30000000.0,2012-04-13,54819301.0,The Three Stooges,4,2012,PG,Spring,Comedy,24819301.0,Jane Lynch,actress,"[""Mother Superior""]"
32000000.0,2011-05-18,54674226.0,The Tree of Life,5,2011,PG-13,Summer,Drama,22674226.0,Brad Pitt,actor,"[""Mr. O'Brien""]"
32000000.0,2011-05-18,54674226.0,The Tree of Life,5,2011,PG-13,Summer,Drama,22674226.0,Sean Penn,actor,"[""Jack""]"
32000000.0,2011-05-18,54674226.0,The Tree of Life,5,2011,PG-13,Summer,Drama,22674226.0,Jessica Chastain,actress,"[""Mrs. O'Brien""]"
32000000.0,2011-05-18,54674226.0,The Tree of Life,5,2011,PG-13,Summer,Drama,22674226.0,Hunter McCracken,actor,"[""Young Jack""]"
5000000.0,2015-08-26,54418872.0,No Escape,8,2015,R,Summer,Action,49418872.0,Lake Bell,actress,"[""Annie Dwyer""]"
5000000.0,2015-08-26,54418872.0,No Escape,8,2015,R,Summer,Action,49418872.0,Pierce Brosnan,actor,"[""Hammond""]"
5000000.0,2015-08-26,54418872.0,No Escape,8,2015,R,Summer,Action,49418872.0,Owen Wilson,actor,"[""Jack Dwyer""]"
5000000.0,2015-08-26,54418872.0,No Escape,8,2015,R,Summer,Action,49418872.0,Thanawut Ketsaro,actor,"[""Samnang""]"
11000000.0,2017-12-08,53939297.0,"I, Tonya",12,2017,R,Holiday,Drama,42939297.0,Julianne Nicholson,actress,"[""Diane Rawlinson""]"
11000000.0,2017-12-08,53939297.0,"I, Tonya",12,2017,R,Holiday,Drama,42939297.0,Allison Janney,actress,"[""LaVona""]"
11000000.0,2017-12-08,53939297.0,"I, Tonya",12,2017,R,Holiday,Drama,42939297.0,Sebastian Stan,actor,"[""Jeff""]"
11000000.0,2017-12-08,53939297.0,"I, Tonya",12,2017,R,Holiday,Drama,42939297.0,Margot Robbie,actress,"[""Tonya""]"
40000000.0,2019-05-02,53847136.0,Long Shot,5,2019,R,Summer,Comedy,13847136.0,Charlize Theron,actress,"[""Charlotte Field""]"
40000000.0,2019-05-02,53847136.0,Long Shot,5,2019,R,Summer,Comedy,13847136.0,Seth Rogen,actor,"[""Fred Flarsky""]"
40000000.0,2019-05-02,53847136.0,Long Shot,5,2019,R,Summer,Comedy,13847136.0,June Diane Raphael,actress,"[""Maggie Millikin""]"
40000000.0,2019-05-02,53847136.0,Long Shot,5,2019,R,Summer,Comedy,13847136.0,O'Shea Jackson Jr.,actor,"[""Lance""]"
13200000.0,2014-09-10,53830415.0,No Good Deed,9,2014,PG-13,Fall,Crime,40630415.0,Leslie Bibb,actress,"[""Meg""]"
13200000.0,2014-09-10,53830415.0,No Good Deed,9,2014,PG-13,Fall,Crime,40630415.0,Taraji P. Henson,actress,"[""Terry""]"
13200000.0,2014-09-10,53830415.0,No Good Deed,9,2014,PG-13,Fall,Crime,40630415.0,Idris Elba,actor,"[""Colin""]"
13200000.0,2014-09-10,53830415.0,No Good Deed,9,2014,PG-13,Fall,Crime,40630415.0,Kate del Castillo,actress,"[""Alexis""]"
32000000.0,2019-12-13,53774397.0,Bombshell,12,2019,R,Holiday,Drama,21774397.0,Nicole Kidman,actress,"[""Gretchen Carlson""]"
32000000.0,2019-12-13,53774397.0,Bombshell,12,2019,R,Holiday,Drama,21774397.0,Charlize Theron,actress,"[""Megyn Kelly""]"
32000000.0,2019-12-13,53774397.0,Bombshell,12,2019,R,Holiday,Drama,21774397.0,Alice Eve,actress,"[""Ainsley Earhardt""]"
32000000.0,2019-12-13,53774397.0,Bombshell,12,2019,R,Holiday,Drama,21774397.0,Margot Robbie,actress,"[""Kayla Pospisil""]"
26000000.0,2012-08-29,53676580.0,Lawless,8,2012,R,Summer,Crime,27676580.0,Jason Clarke,actor,"[""Howard Bondurant""]"
26000000.0,2012-08-29,53676580.0,Lawless,8,2012,R,Summer,Crime,27676580.0,Shia LaBeouf,actor,"[""Jack Bondurant""]"
26000000.0,2012-08-29,53676580.0,Lawless,8,2012,R,Summer,Crime,27676580.0,Tom Hardy,actor,"[""Forrest Bondurant""]"
26000000.0,2012-08-29,53676580.0,Lawless,8,2012,R,Summer,Crime,27676580.0,Guy Pearce,actor,"[""Charley Rakes""]"
50000000.0,2018-01-26,53431158.0,Early Man,1,2018,PG,Winter,Family,3431158.0,Timothy Spall,actor,"[""Chief Bobnar""]"
50000000.0,2018-01-26,53431158.0,Early Man,1,2018,PG,Winter,Family,3431158.0,Tom Hiddleston,actor,"[""Lord Nooth""]"
50000000.0,2018-01-26,53431158.0,Early Man,1,2018,PG,Winter,Family,3431158.0,Eddie Redmayne,actor,"[""Dug""]"
50000000.0,2018-01-26,53431158.0,Early Man,1,2018,PG,Winter,Family,3431158.0,Maisie Williams,actress,"[""Goona""]"
47000000.0,2013-12-13,53396354.0,A Madea Christmas,12,2013,PG-13,Holiday,Comedy,6396354.0,Chad Michael Murray,actor,"[""Tanner""]"
47000000.0,2013-12-13,53396354.0,A Madea Christmas,12,2013,PG-13,Holiday,Comedy,6396354.0,Tyler Perry,actor,"[""Madea""]"
47000000.0,2013-12-13,53396354.0,A Madea Christmas,12,2013,PG-13,Holiday,Comedy,6396354.0,Larry the Cable Guy,actor,"[""Buddy""]"
47000000.0,2013-12-13,53396354.0,A Madea Christmas,12,2013,PG-13,Holiday,Comedy,6396354.0,Tika Sumpter,actress,"[""Lacey""]"
25000000.0,2011-04-22,53213633.0,Madea's Big Happy Family,4,2011,PG-13,Spring,Comedy,28213633.0,Cassi Davis,actress,"[""Aunt Bam""]"
25000000.0,2011-04-22,53213633.0,Madea's Big Happy Family,4,2011,PG-13,Spring,Comedy,28213633.0,Loretta Devine,actress,"[""Shirley""]"
25000000.0,2011-04-22,53213633.0,Madea's Big Happy Family,4,2011,PG-13,Spring,Comedy,28213633.0,Shad Moss,actor,"[""Byron""]"
25000000.0,2011-04-22,53213633.0,Madea's Big Happy Family,4,2011,PG-13,Spring,Comedy,28213633.0,Tyler Perry,actor,"[""Madea"",""Joe"",""Tyler Perry""]"
28000000.0,2014-09-18,53181600.0,A Walk Among the Tombstones,9,2014,R,Fall,Crime,25181600.0,Liam Neeson,actor,"[""Matt Scudder""]"
28000000.0,2014-09-18,53181600.0,A Walk Among the Tombstones,9,2014,R,Fall,Crime,25181600.0,David Harbour,actor,"[""Ray""]"
28000000.0,2014-09-18,53181600.0,A Walk Among the Tombstones,9,2014,R,Fall,Crime,25181600.0,Dan Stevens,actor,"[""Kenny Kristo""]"
28000000.0,2014-09-18,53181600.0,A Walk Among the Tombstones,9,2014,R,Fall,Crime,25181600.0,Boyd Holbrook,actor,"[""Peter Kristo""]"
10000000.0,2015-08-19,52882018.0,Sinister 2,8,2015,R,Summer,Horror,42882018.0,James Ransone,actor,"[""Ex-Deputy So & So""]"
10000000.0,2015-08-19,52882018.0,Sinister 2,8,2015,R,Summer,Horror,42882018.0,Shannyn Sossamon,actress,"[""Courtney Collins""]"
10000000.0,2015-08-19,52882018.0,Sinister 2,8,2015,R,Summer,Horror,42882018.0,Robert Daniel Sloan,actor,"[""Dylan Collins""]"
10000000.0,2015-08-19,52882018.0,Sinister 2,8,2015,R,Summer,Horror,42882018.0,Dartanian Sloan,actor,"[""Zach Collins""]"
28000000.0,2014-02-14,52597999.0,3 Days to Kill,2,2014,PG-13,Winter,Action,24597999.0,Connie Nielsen,actress,"[""Christine Renner""]"
28000000.0,2014-02-14,52597999.0,3 Days to Kill,2,2014,PG-13,Winter,Action,24597999.0,Kevin Costner,actor,"[""Ethan Renner""]"
28000000.0,2014-02-14,52597999.0,3 Days to Kill,2,2014,PG-13,Winter,Action,24597999.0,Amber Heard,actress,"[""Vivi Delay""]"
28000000.0,2014-02-14,52597999.0,3 Days to Kill,2,2014,PG-13,Winter,Action,24597999.0,Hailee Steinfeld,actress,"[""Zooey Renner""]"
16000000.0,2011-02-04,52545707.0,The Roommate,2,2011,PG-13,Winter,Thriller,36545707.0,Leighton Meester,actress,"[""Rebecca""]"
16000000.0,2011-02-04,52545707.0,The Roommate,2,2011,PG-13,Winter,Thriller,36545707.0,Cam Gigandet,actor,"[""Stephen""]"
16000000.0,2011-02-04,52545707.0,The Roommate,2,2011,PG-13,Winter,Thriller,36545707.0,Minka Kelly,actress,"[""Sara Matthews""]"
16000000.0,2011-02-04,52545707.0,The Roommate,2,2011,PG-13,Winter,Thriller,36545707.0,Aly Michalka,actress,"[""Tracy""]"
15000000.0,2014-01-16,52501541.0,Wild,1,2014,R,Winter,Drama,37501541.0,Gaby Hoffmann,actress,"[""Aimee""]"
15000000.0,2014-01-16,52501541.0,Wild,1,2014,R,Winter,Drama,37501541.0,Michiel Huisman,actor,"[""Jonathan""]"
15000000.0,2014-01-16,52501541.0,Wild,1,2014,R,Winter,Drama,37501541.0,Laura Dern,actress,"[""Bobbi""]"
15000000.0,2014-01-16,52501541.0,Wild,1,2014,R,Winter,Drama,37501541.0,Reese Witherspoon,actress,"[""Cheryl""]"
4000000.0,2015-01-23,52425855.0,The Boy Next Door,1,2015,R,Winter,Thriller,48425855.0,Jennifer Lopez,actress,"[""Claire Peterson""]"
4000000.0,2015-01-23,52425855.0,The Boy Next Door,1,2015,R,Winter,Thriller,48425855.0,Kristin Chenoweth,actress,"[""Vicky Lansing""]"
4000000.0,2015-01-23,52425855.0,The Boy Next Door,1,2015,R,Winter,Thriller,48425855.0,John Corbett,actor,"[""Garrett Peterson""]"
4000000.0,2015-01-23,52425855.0,The Boy Next Door,1,2015,R,Winter,Thriller,48425855.0,Ryan Guzman,actor,"[""Noah Sandborn""]"
36000000.0,2014-09-11,52424533.0,Dolphin Tale 2,9,2014,PG,Fall,Family,16424533.0,Ashley Judd,actress,"[""Lorraine Nelson""]"
36000000.0,2014-09-11,52424533.0,Dolphin Tale 2,9,2014,PG,Fall,Family,16424533.0,Morgan Freeman,actor,"[""Dr. Cameron McCarthy""]"
